,,累计确诊,新增确诊,现有确诊,现有疑似,新增疑似,累计治愈,新增治愈,累计死亡,新增死亡,隔离治疗,重症,危重症,累计追踪密切接触者,当日解除医学观察,正在接受医学观察,,,,,,,,,
,,累计确诊,新增确诊,现有确诊,现有疑似,新增疑似,累计治愈,新增治愈,累计死亡,新增死亡,隔离治疗,重症,危重症,累计追踪密切接触者,当日解除医学观察,正在接受医学观察,,,,,,,,,
2020.3.27,河北,319（境外输入1）,0,3（境外输入1）,0,0,310,0,6,0,,,,10934,0,1,,,,,,,,,
2020.3.27,山西,135（境外输入2）,0,2（境外输入2）,0,0,133,0,0,0,,,,4428,5,233,,,,,,,,,
2020.3.27,内蒙古（至3月28日7时）,94（境外输入19）,2（境外输入2）,,11,2（境外输入）,74,0,1,0,,,,,,,,,,,,,,,
2020.3.27,辽宁,131（境外输入3）,3（境外输入3）,5（境外输入5）,,,124,0,2,0,,,,3124,3052（已解除）,72,,,,,,,,,
2020.3.27,吉林,97,2（境外输入）,4（境外输入4）,0,0,92,0,1,0,,,,,,,,,,,,,,,
2020.3.27,黑龙江,484（境外输入2）,0,2（境外输入2）,0,0,469,0,13,0,,,,,,231,,,,,,,,,
2020.3.27,上海,485（境外输入146）,17（境外输入17）,146（境外输入139）,16（境外输入16）,,334,3（境外输入3）,5,0,,3,6,,,,,,,,,,,,
2020.3.27,江苏,641（境外输入10）,0,10（境外输入10）,,,631,0,0,0,,,,12772,12653（已解除）,119,,,,,,,,,
2020.3.27,浙江,1251（境外输入33）,4（境外输入4）,25（境外输入24）,1（境外输入1）,,1225（境外输入9）,3,1,0,,,,45782,,2460,,,,,,,,,
2020.3.27,安徽,990,0,0,,0,984,0,6,0,,,,28863,,283,,,,,,,,,
2020.3.27,福建,337（境外输入41）,6（境外输入6）,41（境外输入41）,2（境外输入2）,,295,0,1,0,,,,11021,,1827,,,,,,,,,
2020.3.27,江西,936（境外输入1）,0,1（境外输入1）,,0,934,0,1,0,,,,,,,,,,,,,,,
2020.3.27,山东,772（境外输入13）,1（境外输入1）,13（境外输入13）,,0,752,0,7,0,,,,19939,,2123,,,,,,,,,
2020.3.27,河南,1275（境外输入3）,0,2(境外输入2),,,1251,1,22,0,,,,39793,22,288,,,,,,,,,
2020.3.27,湖北,67801,0,2526,0,0,62098,367,3177,3,,659,227,277271,0,1352,,,,,,,,,
2020.3.27,湖南,1018,0,0,,,1014,0,4,0,,,,27296,27119（已解除）,177,,,,,,,,,
2020.3.27,广东,1467（境外输入115）,11（境外输入11）,118（境外输入107）,,,1341,4,8,0,,2,6,,,,,,,,,,,,
2020.3.27,广西,254（境外输入2）,0,2,,0,250,0,2,0,,,,,,194,,,,,,,,,
2020.3.27,海南,168,0,0,,,162,0,6,0,,,,6556,6414（已解除）,142,,,,,,,,,
2020.3.27,重庆,578（境外输入2）,0,2（境外输入2）,,,570,0,6,0,,,,24071,23728（已解除）,343,,,,,,,,,
2020.3.27,四川,548（境外输入9）,,9（境外输入9）,,,536,0,3,0,,,,,,736,,,,,,,,,
2020.3.27,贵州,146,0,0,0,0,144,0,2,0,,,,2547,2502（已解除）,3,,,,,,,,,
2020.3.27,云南,180（境外6）,0,6（境外输入6）,,,172,0,2,0,,,,,,,,,,,,,,,
2020.3.27,西藏,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,
2020.3.27,陕西（3月27日8时至3月28日8时）,253（境外输入8）,0,8（境外输入8）,0,0,242,0,3,0,,,,,,721,,,,,,,,,
2020.3.27,甘肃（3月27日20时至3月28日20时）,136（境外输入45）,0,9（境外输入4）,,,132,0,2,0,,,,317,51（已解除）,266,,,,,,,,,
2020.3.27,青海,18,0,0,0,0,18,0,0,0,,,,437,437（已解除）,0,,,,,,,,,
2020.3.27,宁夏,75（境外输入3）,0,0,0,,75（境外输入3）,0,0,0,,,,,,,,,,,,,,,
2020.3.27,新疆,76,0,0,,,73,0,3,0,,,,,,,,,,,,,,,
2020.3.28,全国,81439,45（境外输入44）,2691,174,28,75448,477,3300,5,,742,,701884,1097,18581,,,,,,,,,
2020.3.28,北京,576（境外输入160）,4（境外输入4）,165(境外输入145),,,411(境外输入15）,2,8,0,,,,,,,,,,,,,,,
2020.3.28,天津,163（境外输入27）,7（境外输入7）,27（境外输入27）,,,133,0,3,0,,3,,3008,0,371,,,,,,,,,
2020.3.28,河北,319（境外输入1）,0,3（境外输入1）,0,,310,0,6,0,,,,10934,0,1,,,,,,,,,
2020.3.28,山西,135（境外输入2）,0,2(境外输入2),0,0,133,0,0,0,,,,4448,5,233,,,,,,,,,
2020.3.28,内蒙古（至3月28日7时）,95（境外输入20）,1（境外输入1）,20(境外输入20),16（境外输入16）,5（境外输入5）,74,0,1,0,20,,,,,,,,,,,,,,
2020.3.28,辽宁,134,3,8（境外输入8）,,,124,0,2,0,8,1,,3293,0,241,,,,,,,,,
2020.3.28,吉林,98（境外输入5）,1（境外输入1）,5（境外输入5）,,,92,0,1,0,5,,,,,,,,,,,,,,
2020.3.28,黑龙江,484（境外输入2）,0,2（境外输入2）,0,0,469,0,13,0,,,,,,269,,,,,,,,,
2020.3.28,上海,492（境外输入153）,7（境外输入7）,153（境外输入146）,0,,334（境外输入7）,0,5,,153,3,6,,,,,,,,,,,,
2020.3.28,江苏,644（境外输入13）,3（境外输入3）,13（境外输入13）,,,631,0,0,0,13,,,12773,0,120,,,,,,,,,
2020.3.28,浙江,1254（境外输入36）,3（境外输入3）,28（境外输入27）,,,1225（境外输入9）,0,1,0,,,,46293,,2837,,,,,,,,,
2020.3.28,安徽,990,0,0,0,0,984,0,6,0,0,0,0,28900,,303,,,,,,,,,
2020.3.28,福建,338（境外输入42）,1（境外输入1）,2(境外输入2),,1（境外输入1）,295,0,1,0,42,,,,87,1974,,,,,,,,,
2020.3.28,江西,937（境外输入2）,1（境外输入1）,2(境外输入2),,,934,0,1,0,2,,,,,358,,,,,,,,,
2020.3.28,山东,772（境外输入13）,0,13（境外输入13）,,,752,0,7,0,13,,,20249,,2316,,,,,,,,,
2020.3.28,河南,1276（境外输入3）,1,3（境外输入2）,,,1251,0,22,0,3,,,39866,18,343,,,,,,,,,
2020.3.28,湖北,67801,0,2054,0,0,62565,467,3182,5,2051,515,195,277367,,1262,,,,,,,,,
2020.3.28,湖南,1018,0,0,,,1014,0,4,0,,,,27306,17,170,,,,,,,,,
2020.3.28,广东,1475（境外输入123）,8（境外输入8）,118,,,1349,0,8,0,118,2,4,,,,,,,,,,,,
2020.3.28,广西,254（境外输入2）,0,2,,0,250,0,2,0,,,,,,184,,,,,,,,,
2020.3.28,海南,168,0,0,0,0,162,0,6,0,0,,,6568,7,147,,,,,,,,,
2020.3.28,重庆,579（境外输入3）,1（境外输入1）,3,,,570,0,6,0,6,3,,24090,14,348,,,,,,,,,
2020.3.28,四川,550,2（境外输入2）,11（境外输入11）,,,536,0,3,0,11,,,,,733,,,,,,,,,
2020.3.28,贵州,147（境外输入1）,1（境外输入1）,1（境外输入1）,0,0,144,0,2,0,1,,,2577,0,3,,,,,,,,,
2020.3.28,云南,180（境外6）,0,6（境外输入6）,,,172,0,2,0,,,,,,,,,,,,,,,
2020.3.28,西藏,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,
2020.3.28,陕西（3月27日8时至3月28日8时）,253（境外输入8）,0,8（境外输入8）,0,0,242,0,3,0,,,,,,804,,,,,,,,,
2020.3.28,甘肃（3月27日20时至3月28日20时）,136（境外输入45）,0,9（境外输入9）,,,125,0,2,0,2,9,,,,,,,,,,,,,
2020.3.28,青海,18,0,0,0,0,18,0,0,0,0,0,0,437,,,,,,,,,,,
2020.3.28,宁夏,75（境外输入3）,0,0,0,,75（境外输入3）,0,0,0,,,,,,,,,,,,,,,
2020.3.28,新疆,76,0,0,,,73,0,3,0,,,,,,,,,,,,,,,
2020.3.29,全国,81470.0,31（境外输入30）,2396.0,168.0,17（境外输入17）,75770.0,322.0,3304.0,4.0,,633.0,,704190.0,1575.0,19235.0,,,,,,,,,
2020.3.29,北京,577（境外输入161）,1（境外输入1）,157(境外输入146),,,412(境外输入16）,1（境外输入1）,8,0,157,,,,,,,,,,,,,,
2020.3.29,天津,166（境外输入30）,3（境外输入3）,30（境外输入30）,,,133,0,3,0,39,2,,3008,0,371,,,,,,,,,
2020.3.29,河北,321（境外输入3）,2（境外输入2）,5（境外输入3）,0,,310,0,6,0,5,,,11036,0,103,,,,,,,,,
2020.3.29,山西,136（境外输入3）,0,3(境外输入3),0,0,133,0,0,0,3,,,4513,11,276,,,,,,,,,
2020.3.29,内蒙古（至3月30日7时）,97（境外输入22）,2（境外输入2）,22(境外输入22),23（境外输入23）,7（境外输入7）,74,0,1,0,20,,,,,,,,,,,,,,
2020.3.29,辽宁,136,2（境外输入2）,10（境外输入10）,,,124,0,2,0,10,1,,3329,0,277,,,,,,,,,
2020.3.29,吉林,98（境外输入5）,0,5（境外输入5）,,,92,0,1,0,5,,,,,,,,,,,,,,
2020.3.29,黑龙江,484（境外输入2）,0,2（境外输入2）,0,0,469,0,13,0,,,,,9,272,,,,,,,,,
2020.3.29,上海,498（境外输入159）,6（境外输入6）,159（境外输入152）,19（境外输入19）,,334（境外输入7）,0,5,,159,2,7,,,,,,,,,,,,
2020.3.29,江苏,645（境外输入14）,1（境外输入1）,14（境外输入14）,,,631,0,0,0,13,,,12820,0,167,,,,,,,,,
2020.3.29,浙江,1255（境外输入37）,1（境外输入1）,29（境外输入28）,,,1225（境外输入9）,0,1,0,,,,46521,238,2827,,,,,,,,,
2020.3.29,安徽,990,0,0,0,0,984,0,6,0,0,0,0,28912,,306,,,,,,,,,
2020.3.29,福建,340（境外输入44）,2（境外输入2）,44(境外输入44),,0,295,0,1,0,44,,,,62,1978,,,,,,,,,
2020.3.29,江西,937（境外输入2）,0,1(境外输入1),,,935（境外输入1）,1（境外输入1）,1,0,1,,,,,415,,,,,,,,,
2020.3.29,山东,773（境外输入14）,1（境外输入1）,13（境外输入13）,,,753（境外输入1）,1（境外输入1）,7,0,13,,,20346,,2273,,,,,,,,,
2020.3.29,河南,1276（境外输入3）,0,3（境外输入2）,,,1251（境外输入1）,0,22,0,3,,,39940,14,403,,,,,,,,,
2020.3.29,湖北,67801,0,1733,0,0,62882,371,3186,4,1733,427,174,277963,,1250,,,,,,,,,
2020.3.29,湖南,1018,0,0,,,1014,0,4,0,,,,27313,7,170,,,,,,,,,
2020.3.29,广东,1484（境外输入132）,9（境外输入9）,125（境外输入116）,,,1351,2,8,0,125,2,4,,,,,,,,,,,,
2020.3.29,广西,254（境外输入2）,0,2（境外输入）,,0,250,0,2,0,2,,,,,165,,,,,,,,,
2020.3.29,海南,168,0,0,0,0,162,0,6,0,0,,,6569,7,141,,,,,,,,,
2020.3.29,重庆,579（境外输入3）,0,3（境外输入3）,,,570,0,6,0,3,,,24116,35,339,,,,,,,,,
2020.3.29,四川,550（境外输入11）,0,11（境外输入11）,,,536,0,3,0,11,,,,,779,,,,,,,,,
2020.3.29,贵州,147（境外输入1）,0,1（境外输入1）,0,0,144,0,2,0,1,,,2577,0,6,,,,,,,,,
2020.3.29,云南,180（境外6）,0,6（境外输入6）,,,172,0,2,0,,,,,,,,,,,,,,,
2020.3.29,西藏,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,
2020.3.29,陕西（3月29日8时至3月30日8时）,253（境外输入8）,0,8（境外输入8）,0,0,242,0,3,0,8,,,,,890,,,,,,,,,
2020.3.29,甘肃（3月28日20时至3月29日20时）,138（境外输入46）,2（境外输入1）,11（境外输入10）,,,125,0,2,0,11,,,,,,,,,,,,,,
2020.3.29,青海,18,0,0,0,0,18,0,0,0,0,0,0,437,,,,,,,,,,,
2020.3.29,宁夏,75（境外输入3）,0,0,0,,75（境外输入3）,0,0,0,,,,,,,,,,,,,,,
2020.3.29,新疆,76,0,0,,,73,0,3,0,,,,,,,,,,,,,,,
2020.3.30,全国,81518,48（境外输入48）,2161,183,44（境外输入44）,76052,282,3305,1,2161,528,,706017,1199,19853,,,,,,,,,
2020.3.30,北京,580（境外输入164）,3（境外输入3）,156（境外输入144）,,,416（境外输入20）,4（境外输入4）,8,0,,,,,,,,,,,,,,,
2020.3.30,天津,174(境外输入38）,8（境外输入8）,38（境外输入38),,,133,0,3,0,38,3,,3008,0,371,,,,,,,,,
2020.3.30,河北,321（境外输入3）,2（境外输入2）,5（境外输入3）,0,,310,0,6,0,5,,,11036,0,103,,,,,,,,,
2020.3.30,山西,136（境外输入3）,0,3(境外输入3),0,0,133,0,0,0,3,,,4538,13,288,,,,,,,,,
2020.3.30,内蒙古（至3月31日7时）,107(境外输入32）,10（境外输入10）,32（境外输入32）,25（境外输入25）,2,74,0,1,0,32,,,,,,,,,,,,,,
2020.3.30,辽宁,139（境外输入13）,3（境外输入3）,13（境外输入13）,,,124,0,2,0,13,1,,3381,1,328,,,,,,,,,
2020.3.30,吉林,98（境外输入5）,0,5（境外输入5）,,,92,0,1,0,5,,,,,,,,,,,,,,
2020.3.30,黑龙江,484（境外输入2）,0,2(境外输入2),0,0,469,0,13,0,,,,,13,279,,,,,,,,,
2020.3.30,上海,509（境外输入170）,11（境外输入11）,166（境外输入159）,21,,338（境外输入11）,4（境外输入4）,5,0,,2,7,,,,,,,,,,,,
2020.3.30,江苏,646（境外输入15）,1（境外输入1）,15（境外输入15）,,,631,0,0,0,15,,,12829,0,176,,,,,,,,,
2020.3.30,浙江,257（境外输入39）,2（境外输入2）,30（境外输入29）,,,1226（境外输入10）,1,1,0,,,,46619,126,2799,,,,,,,,,
2020.3.30,安徽,990,0,0,0,0,984,0,6,0,0,0,0,28931,,315,,,,,,,,,
2020.3.30,福建,343（境外输入47）,3（境外输入3）,47（境外输入47）,1（境外输入1）,,295,0,1,0,,,,,37,1988,,,,,,,,,
2020.3.30,江西,937（境外输入2）,0,1(境外输入1),,,935（境外输入1）,0,1,0,1,,,,,439,,,,,,,,,
2020.3.30,山东,774（境外输入15）,1（境外输入1）,13（境外输入13）,,,753（境外输入1）,0,7,0,13,,,20548,173,2302,,,,,,,,,
2020.3.30,河南,1276（境外输入3）,0,3（境外输入2）,,,1251（境外输入1）,0,22,0,3,,,39983,8,438,,,,,,,,,
2020.3.30,湖北,67801,0,1461,0,0,63153,271,3187,1,1461,350,147,278089,159,1217,,,,,,,,,
2020.3.30,湖南,1018,0,0,,,1014,0,4,0,,,,27325,21,161,,,,,,,,,
2020.3.30,广东,1490（境外输入138）,6（境外输入6）,129（境外输入120,,,1353,2,8,0,,2,4,,,,,,,,,,,,
2020.3.30,广西,254（境外输入2）,0,2（境外输入）,,0,250,0,2,0,2,,,,,167,,,,,,,,,
2020.3.30,海南,168,0,0,0,0,162,0,6,0,0,,,6571,28,115,,,,,,,,,
2020.3.30,重庆,579（境外输入3）,0,3（境外输入3）,,,570,0,6,0,3,,,24132,10,345,,,,,,,,,
2020.3.30,四川,550（境外输入11）,0,11（境外输入11）,,,536,0,3,0,11,,,,,699,,,,,,,,,
2020.3.30,贵州,147（境外输入1）,0,1（境外输入1）,0,0,144,0,2,0,1,,,2577,0,6,,,,,,,,,
2020.3.30,云南,181（境外输入7）,1（境外输入1）,7（境外输入7）,,,172,0,2,0,7,,,,,,,,,,,,,,
2020.3.30,西藏,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,
2020.3.30,陕西（3月30日8时至3月31日8时）,253（境外输入8）,0,8（境外输入8）,0,0,242,0,3,0,8,,,,,846,,,,,,,,,
2020.3.30,甘肃（3月29日20时至3月30日20时）,138（境外输入46）,0,11（境外输入10）,,,125,0,2,0,11,,,,,,,,,,,,,,
2020.3.30,青海,18,0,0,0,0,18,0,0,0,0,0,0,437,,,,,,,,,,,
2020.3.30,宁夏,75（境外输入3）,0,0,0,,75（境外输入3）,0,0,0,,,,,,,,,,,,,,,
2020.3.30,新疆,76,0,0,,,73,0,3,0,,,,,,,,,,,,,,,
2020.3.31,全国,82360（境外输入806）,36（境外输入35）,2695（境外输入691）,241（境外输入169）,境外输入26,76353（境外输入115）,186,3312,7,,,,707913,1418,20314,,,,,,,,,
2020.3.31,北京,580（境外输入164）,0,174,,1,398,20,8,,,,,,,,,,,,,,,,
2020.3.31,天津,174（境外输入38）,0,36,93,0,135（境外输入2）,0,3,,36,3,,3008,0,371,,,,,,,,,
2020.3.31,河北,322（境外输入5）,境外输入2,7（境外输入5）,0,0,310,0,6,0,,,,11143,,209,,,,,,,,,
2020.3.31,山西,137（境外输入4）,境外输入1,4,0,0,133,,0,,,,,4564,18,296,,,,,,,,,
2020.3.31,内蒙古（至4月1日7时）,111（境外输入36）,境外输入4,境外输入36,境外输入24,0,74,,1,,,,,,,,,,,,,,,,
2020.3.31,辽宁,140,境外输入1,14,,,124,0,2,,14,2,,3729,83,593,,,,,,,,,
2020.3.31,吉林,98（境外输入1）,0,1,,0,5,0,0,0,1,,,,,19,,,,,,,,,
2020.3.31,黑龙江,484（境外输入2）,0,,,0,469,0,13,0,,,,358,32,251,,,,,,,,,
2020.3.31,上海,516（境外输入177）,境外输入7,169,,,341（境外输入14）,3,6,1,169,境外输入2,6（境外输入1）,,,,,,,,,,,,
2020.3.31,江苏,646（境外输入15）,0,境外输入15,,,631,0,,,,,,12843,6,184,,,,,,,,,
2020.3.31,浙江,1257（境外输入39）,0,,,,1226（境外输入10）,0,1,,,,,46764,,2783,,,,,,,,,
2020.3.31,安徽,990,0,0,,0,984,,6,,,,,28981,,345,,,,,,,,,
2020.3.31,福建,245（境外输入49）,境外输入2,（境外输入47）,（境外输入1）,0,297（境外输入2）,,1,,47,,,11375,,1940,,,,,,,,,
2020.3.31,江西,937（境外输入2）,0,境外输入1,,,935（境外输入1）,,1,,,,,,,438,,,,,,,,,
2020.3.31,山东,774（境外输入15）,0,境外输入14,,0,753（境外输入1）,0,7,,,,,20733,,2244,,,,,,,,,
2020.3.31,河南,1276（境外输入3）,0,3（境外输入2）,,,1251（境外输入1）,,22,,3（境外输入2）,,,40019,39,435,,,,,,,,,
2020.3.31,湖北,67802,1,1283,0,0,63326,173,3193,6,1283,311,124,278179,289,1230,,,,,,,,,
2020.3.31,湖南,1018,0,,,,1014,,4,,,,,27331,19,148,,,,,,,,,
2020.3.31,广东,1649（境外输入148）,1,284,,,1357,4,8,,136（境外输入126）,2,4,,,,,,,,,,,,
2020.3.31,广西,254（境外输入2）,0,2,,0,250,0,2,0,,,,,,172,,,,,,,,,
2020.3.31,海南,168,0,,,0,162,0,6,0,,,,6574,2,116,,,,,,,,,
2020.3.31,重庆,579（境外输入3）,0,境外输入3,,0,570,0,6,0,,,,24144,16,341,,,,,,,,,
2020.3.31,四川,552（境外输入13）,境外输入2,13,,0,536,0,3,0,13,,,,,715,,,,,,,,,
2020.3.31,贵州,147（境外输入1）,0,1,0,0,144,0,2,0,1,,,2577,0,6,,,,,,,,,
2020.3.31,云南,182（境外输入8）,1（境外输入1）,9（境外输入9）,,,172,0,2,0,8,,,,,,,,,,,,,,
2020.3.31,西藏,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,
2020.3.31,陕西（3月31日8时至4月1日8时）,255（境外输入10）,2（境外输入2）,10（境外输入10）,0,0,242,0,3,0,10,,,,,846,,,,,,,,,
2020.3.31,甘肃（3月30日20时至3月31日20时）,138（境外输入46）,0,11（境外输入10）,,,125,0,2,0,11,,,4,,,,,,,,,,,
2020.3.31,青海,18,0,0,0,0,18,0,0,0,0,0,0,437,,,,,,,,,,,
2020.3.31,宁夏,75（境外输入3）,0,0,0,,75（境外输入3）,0,0,0,,,,,,,,,,,,,,,
2020.3.31,新疆,76,0,0,,,73,0,3,0,,,,,,,,,,,,,,,
2020.4.1,全国,81589（境外输入701）,35（境外输入35）,1863,153（境外输入152）,20（境外输入20）,76408,170,3318,6,,429,,709570,1898,20072,,,,,,,,,
2020.4.1,北京,582（境外输入166）,2（境外输入2）,158（境外输入140）,,5,424,6,,,,,,,,,,,,,,,,,
2020.4.1,天津,176（境外输入40）,2（境外输入2）,38（境外输入38),,,135（境外输入2）,0,3,0,,,,3008,0,371,,,,,,,,,
2020.4.1,河北,325（境外输入7）,3（境外输入3）,9（境外输入7）,0,0,310,0,6,0,,,,11202,0,268,,,,,,,,,
2020.4.1,山西,137（境外输入4）,0,4（境外输入4）,0,0,133,0,0,0,,,,4602,50,284,,,,,,,,,
2020.4.1,内蒙古（至4月2日7时）,117（境外输入42）,6（境外输入6）,42（境外输入42）,24,0,74,0,1,0,,,,,,,,,,,,,,,
2020.4.1,辽宁,140,0,14（境外输入14）,,,124,0,2,,,1,,3439,,365,,,,,,,,,
2020.4.1,吉林,98（境外输入5）,0,5（境外输入5）,,0,92,,1,,,,,,,,,,,,,,,,
2020.4.1,黑龙江,488（境外输入6）,4(境外输入4）,,,,469,,13,,,,,,67,389,,,,,,,,,
2020.4.1,上海,522（境外输入183）,6（境外输入6）,173（境外输入167）,16（境外输入16）,,343,2,6,0,,,6,,,,,,,,,,,,
2020.4.1,江苏,647（境外输入16）,1（境外输入1）,16（境外输入16）,,,631,,,,,,,12855,0,196,,,,,,,,,
2020.4.1,浙江,1258（境外输入40）,1（境外输入1）,29,,,1238（境外输入12）,2,1,,,,,46886,,2628,,,,,,,,,
2020.4.1,安徽,990,0,10,0,0,984,,6,,8,,,29026,,362,,,,,,,,,
2020.4.1,福建,345（境外输入49）,,45（境外输入45）,3（境外输入3）,2（境外输入2）,299（境外输入4）,,1,,,,,13399,103,1921,,,,,,,,,
2020.4.1,江西,937（境外输入2）,0,1（境外输入1）,,,935（境外输入1）,,1,,,,,,,432,,,,,,,,,
2020.4.1,山东,775（境外输入16）,0,15（境外输入15）,,,760（境外输入1）,,7,,,,,20781,,2023,,,,,,,,,
2020.4.1,河南,1275（境外输入3）,0,3（境外输入2）,,,1251（境外输入1）,,22,,,,,40041,38,419,,,,,,,,,
2020.4.1,湖北,67802,0,1132,0,0,63471,145,3199,6,,280,120,278370,,1222,,,,,,,,,
2020.4.1,湖南,1019,1（境外输入1）,1,,,1014,,4,,,,,27346,50,132,,,,,,,,,
2020.4.1,广东,1507（境外输入154）,6（境外输入6）,134（境外输入124）,,,,,,,,2,4,,,,,,,,,,,,
2020.4.1,广西,254（境外输入2）,0,0,0,0,252（境外输入2）,,2,,,,,,,149,,,,,,,,,
2020.4.1,海南,168,0,0,0,0,162,,6,,,,,6576,4,114,,,,,,,,,
2020.4.1,重庆,573（境外输入3）,0,3,,,570,,6,,,,,24160,16,341,,,,,,,,,
2020.4.1,四川,554（境外输入15）,2（境外输入2）,14,,,537,1,3,0,,,,,,744,,,,,,,,,
2020.4.1,贵州,147（境外输入1）,0,1,0,,144,0,2,,,,,2577,0,6,,,,,,,,,
2020.4.1,云南,183（境外输入9）,1（境外输入1）,9（境外输入9）,0,,172,,2,,,,,,,,,,,,,,,,
2020.4.1,西藏,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,
2020.4.1,陕西（4月1日8时至4月2日8时）,255（境外输入10）,0,10,0,0,242,,6,,,,,,,750,,,,,,,,,
2020.4.1,甘肃（3月31日20时至4月1日20时）,138（境外输入46）,0,9（境外输入8）,,,127,,2,,,,,372,5,153,,,,,,,,,
2020.4.1,青海,18,0,0,0,0,18,0,0,0,0,0,0,437,,,,,,,,,,,
2020.4.1,宁夏,75（境外输入3）,0,0,0,,75（境外输入3）,0,0,0,,,,,,,,,,,,,,,
2020.4.1,新疆,76,0,0,,,73,0,3,0,,,,,,,,,,,,,,,
2020.4.2,全国,81620,31（29境外）,1727,135,境外12,76571,163,3322,4,,379,,710985,1990,19533,,,,,,,,,
2020.4.2,北京,583（境外输入167）,1（境外输入1）,141（境外输入125）,,1,434（境外输入34）,10（境外输入8）,8,0,,,,,,,,,,,,,,,
2020.4.2,天津,177（境外输入41）,1（境外输入1）,34,,,140（境外输入7）,5,3,0,34,4,,,,,,,,,,,,,
2020.4.2,河北,326（境外输入8）,1（境外输入1）,10（境外输入8）,,,310,0,6,0,10,,,,,,,,,,,,,,
2020.4.2,山西,137（境外输入4）,0,4（境外输入4）,0,0,133,0,0,0,4,,,,,,,,,,,,,,
2020.4.2,内蒙古（至4月3日7时）,117（境外输入42）,0,42（境外输入42）,25,1,74,0,1,0,,,,,,,,,,,,,,,
2020.4.2,辽宁,141（境外输入14）,1,15（境外输入14）,,,124,0,2,0,19,1,,,,,,,,,,,,,
2020.4.2,吉林,98（境外输入5）,0,5（境外输入5）,,,92,0,1,0,5,,,,,,,,,,,,,,
2020.4.2,黑龙江,489（境外输入7）,1（境外输入1）,7（境外输入7）,,0,469,0,13,0,,,,,,,,,,,,,,,
2020.4.2,上海,526（境外输入187）,4(境外输入4）,177（境外输入171）,13（境外输入13）,,343（境外输入16）,0,6,0,177,,6（境外输入1）,,,,,,,,,,,,
2020.4.2,江苏,651（境外输入20）,4（境外输入4）,（境外输入19）,,,632（境外输入1）,1（境外输入1）,0,0,,,,,,,,,,,,,,,
2020.4.2,浙江,1260（境外输入42）,2（境外输入2）,29,,,1228（境外输入12）,0,1,0,,,,,,,,,,,,,,,
2020.4.2,安徽,990,0,,,0,984,0,6,0,,,,,,,,,,,,,,,
2020.4.2,福建,349（境外输入53）,4(境外输入4）,48（境外输入48）,1（境外输入1）,1（境外输入1）,300（境外输入5）,1,1,0,48,,,,,,,,,,,,,,
2020.4.2,江西,937（境外输入2）,0,1(境外输入1),,0,935（境外输入1）,0,1,0,1,,,,,,,,,,,,,,
2020.4.2,山东,778（境外输入19）,3（境外输入3）,17（境外输入17）,,,753（境外输入2）,1（境外输入1）,7,0,,,,,,,,,,,,,,,
2020.4.2,河南,1276（境外输入3）,0,3（境外输入2）,,,1251（1外籍）,0,22,0,,,,40068,45,401,,,,,,,,,
2020.4.2,湖北,67802,0,987,0,,63612,141,3203,4,,239,110,278596,30,742,,,,,,,,,
2020.4.2,湖南,1019,0,1,,,1014,,4,0,,,,27382,17,151,,,,,,,,,
2020.4.2,广东,1514（境外160）,7（6境外）,138（127境外）,,,1368,3,8,,,3,3,,,,,,,,,,,,
2020.4.2,广西,254,0,0,,0,252,,2,0,,,,,,139,,,,,,,,,
2020.4.2,海南,168,,,,,162,,6,0,,,,6581,已解除6471,110,,,,,,,,,
2020.4.2,重庆,576（境外3）,0,0,,,570,,6,,,,,24182,已解除23838,344,,,,,,,,,
2020.4.2,四川,555（境外16）,1（境外）,15,,0,537,0,3,0,,,,,,664,,,,,,,,,
